@RELATION TEST1

@ATTRIBUTE mutationId NUMERIC
@ATTRIBUTE elementId NUMERIC
@ATTRIBUTE displayed {0,1}
@ATTRIBUTE height NUMERIC
@ATTRIBUTE width NUMERIC
@ATTRIBUTE top NUMERIC
@ATTRIBUTE left NUMERIC
@ATTRIBUTE activatorTop NUMERIC
@ATTRIBUTE activatorLeft NUMERIC
@ATTRIBUTE distanceTop NUMERIC
@ATTRIBUTE distanceLeft NUMERIC
@ATTRIBUTE distance NUMERIC
@ATTRIBUTE numberElements NUMERIC
@ATTRIBUTE elements_per_size NUMERIC
@ATTRIBUTE numberWords NUMERIC
@ATTRIBUTE textNodes NUMERIC
@ATTRIBUTE words_per_textNodes NUMERIC
@ATTRIBUTE table {0,1}
@ATTRIBUTE list {0,1}
@ATTRIBUTE input {0,1}
@ATTRIBUTE widgetName {0,1}
@ATTRIBUTE date {0,1}
@ATTRIBUTE img {0,1}
@ATTRIBUTE proportionNumbers NUMERIC
@ATTRIBUTE links80percent NUMERIC
@ATTRIBUTE Result {0,1}

@DATA
8,0,1,150,66,69,698,0,682,-1,41,-1,6,0.00131752305665349000,13,13,1,0,0,0,1,0,0,0.0,0,1
17,0,1,173,972,147,457,111,657,1,295,-1,44,0.00030794210688390600,85,61,1.393442623,0,1,0,0,0,0,0.0,0,1
4,3,1,163,198,58,1547,6,1534,7,118,-7,12,0.00104493207941484000,107,15,7.1333333333,0,1,0,0,0,0,0.0,0,1
213,224,1,360,755,299,552,419,352,157,0,0,129,0.00057144122793417400,698,236,2.9576271186,0,1,0,0,0,1,0.0,1,1
110,349,1,376,617,190,712,150,712,0,75,0,114,0.00097244732576985400,184,112,1.6428571429,0,1,0,1,0,1,0.0,0,1
183,688,1,500,852,199,522,386,322,218,0,0,199,0.00117370892018779000,6467,357,18.1148459384,0,0,0,0,0,1,0.0,0,1
141,100,1,134,200,368,1154,321,1156,1,75,-1,41,0.00055706521739130400,846,41,20.6341463415,0,1,0,1,0,0,0.0,0,1
1,3,1,6400,281,0,0,0,0,68,113,-68,37,0.00000000000000000000,553,56,9.875,0,0,1,0,0,0,0.0,0,1
18,49,1,1322,220,97,780,220,561,154,-1,-1,40,0.00187441424554827000,40,14,2.8571428571,0,0,0,1,0,0,0.0,0,1
25,24,1,49,126,121,280,106,309,0,94,0,9,0.00059031877213695400,2,2,1,0,0,0,0,0,0,0.0,0,1
45,258,1,525,499,95,258,372,30,300,-12,-12,44,0.00092817213374116700,2129,82,25.9634146341,0,0,0,0,0,1,0.0,0,1
44,234,1,525,499,95,258,349,30,277,-12,-12,58,0.00122349963084063000,2859,111,25.7567567568,0,0,0,0,0,1,0.0,0,1
23,49,1,1102,220,97,780,375,561,309,-1,-1,10,0.00046860356138706700,11,4,2.75,0,0,0,1,0,0,0.0,0,1
111,374,1,376,467,190,787,150,787,0,92,0,101,0.00113828468387242000,176,98,1.7959183673,0,1,0,1,0,1,0.0,0,1
55,541,1,586,240,94,1494,52,1496,2,129,-2,52,0.00230496453900709000,2419,89,27.1797752809,0,0,0,0,0,0,0.0,0,1
182,681,1,500,852,199,522,354,322,186,0,0,187,0.00110293250289004000,6241,333,18.7417417417,0,0,0,0,0,1,0.0,0,1
14,168,1,360,755,299,552,477,352,215,0,0,80,0.00035438215685840200,445,138,3.2246376812,0,1,0,0,0,1,0.0,1,1
212,248,1,360,755,299,552,390,352,128,0,0,116,0.00051385412744468300,633,210,3.0142857143,0,1,0,0,0,1,0.0,1,1
140,75,1,134,200,368,1078,321,1080,1,78,-1,45,0.00061141304347826100,914,45,20.3111111111,0,1,0,1,0,0,0.0,0,1
71,1132,1,366,727,217,702,388,481,194,0,0,54,0.00034229425896462300,2913,100,29.13,0,1,0,0,0,1,0.0,0,1
8,3,1,165,96,64,683,0,682,4,56,-4,7,0.00113932291666667000,13,13,1,0,0,0,1,0,0,0.0,0,1
41,162,1,525,499,95,258,270,30,198,-12,-12,43,0.00090707731251977600,1496,76,19.6842105263,0,0,0,0,0,1,0.0,0,1
9,1,1,473,1001,304,556,336,347,63,1,-1,2545,0.00836334717913665000,1729,1729,1,0,0,0,0,0,1,0.0,0,1
26,25,1,73,100,121,396,106,410,0,91,0,13,0.00107438016528926000,4,3,1.3333333333,0,0,0,0,0,0,0.0,0,1
8,25,1,1102,220,97,720,127,501,61,-1,-1,10,0.00046860356138706700,5,4,1.25,0,0,0,1,0,0,0.0,0,1
75,1154,1,366,727,217,702,480,481,286,0,0,50,0.00031693912867094700,2349,92,25.5326086957,0,1,0,0,0,1,0.0,0,1
116,10,0,0,0,4213,0,50,487,-4126,613,-613,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
9,75,0,466,1210,305,347,336,347,62,210,-62,3,0.00000812897981303346,6,6,1,0,0,0,0,0,1,0.0,0,0
195,412,0,12,12,125,820,66,723,1,-5,-1,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
164,19,1,12,150,306,984,106,548,-164,-377,-164,8,0.00017429193899782100,30,1,30,0,0,0,0,0,1,0.0,0,0
20,606,0,521,999,0,0,677,347,708,557,-557,200,0.00000000000000000000,144,144,1,0,0,0,0,0,1,0.0,0,0
137,53,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,5,1,5,0,0,0,0,0,0,0.0,0,0
39,13,1,22,188,414,1221,156,1220,41,201,-41,3,0.00003854455750847980,3,3,1,0,0,0,0,0,0,0.0,0,0
202,63,1,39,109,1,1443,1,413,39,-969,-39,12,0.11009174311926600000,3,3,1,0,0,0,1,0,1,0.0,0,0
5,9,0,466,1210,305,347,49,1298,-226,1037,-226,3,0.00000812897981303346,6,6,1,0,0,0,0,0,1,0.0,0,0
200,88,1,100,1226,1684,333,66,1173,-1558,904,-904,1,0.00000048435907669535,38,2,19,0,0,0,0,0,1,0.0,0,0
143,0,1,17,54,16,8,50,491,51,575,-51,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
137,324,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
60,71,1,29,50,567,1328,180,1287,-351,101,-101,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
20,10,0,466,1210,305,347,677,347,403,210,-210,3,0.00000812897981303346,6,6,1,0,0,0,0,0,1,0.0,0,0
36,1385,0,0,0,0,0,83,702,124,775,-124,13,0.00000000000000000000,677,23,29.4347826087,0,1,0,0,0,0,0.0,0,0
199,442,1,398,858,157,333,66,1109,-31,840,-31,2,0.00001484714860511040,116,4,29,0,0,0,0,0,1,0.0,0,0
35,936,0,0,0,0,0,83,533,124,686,-124,51,0.00000000000000000000,1236,99,12.4848484848,0,1,0,1,0,1,0.0,0,0
68,1149,0,366,727,217,702,319,481,125,0,0,52,0.00032961669381778500,3327,96,34.65625,0,1,0,0,0,1,0.0,0,0
38,360,0,0,0,0,0,83,907,124,1011,-124,25,0.00000000000000000000,518,47,11.0212765957,0,1,0,1,0,1,0.0,0,0
137,71,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
66,10,1,29,49,567,647,273,481,-271,55,-55,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
40,1362,0,0,0,0,0,83,1127,124,1184,-124,21,0.00000000000000000000,1059,37,28.6216216216,0,1,0,0,0,0,0.0,0,0
39,624,0,0,0,0,0,83,1027,124,1111,-124,34,0.00000000000000000000,803,65,12.3538461538,0,1,0,1,0,1,0.0,0,0
18,323,0,465,999,0,0,615,347,646,557,-557,171,0.00000000000000000000,112,112,1,0,0,0,0,0,1,0.0,0,0
72,9,1,29,44,567,751,411,481,-133,-49,-49,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
199,105,0,100,1226,1684,333,66,1109,-1558,840,-840,1,0.00000048435907669535,38,2,19,0,0,0,0,0,1,0.0,0,0
38,1585,1,37,340,211,270,83,907,-87,741,-87,2,0.00002787844995818230,150,4,37.5,0,0,0,0,0,0,0.0,0,0
214,352,1,90,90,326,1184,448,352,159,-632,-159,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
80,73,1,25,300,1318,642,131,106,-1155,-330,-330,0,0.00000000000000000000,2,1,2,0,0,0,0,0,0,0.0,0,0
65,931,0,366,727,217,702,250,481,56,0,0,53,0.00033595547639120400,2803,98,28.6020408163,0,1,0,0,0,1,0.0,0,0
192,133,1,22,22,659,858,666,322,38,-336,-38,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
208,57,1,39,61,1,413,1,1443,39,1139,-39,25,0.40983606557377000000,8,7,1.1428571429,0,0,0,1,0,1,0.0,0,0
47,112,0,525,499,0,0,418,30,441,246,-246,48,0.00000000000000000000,1985,90,22.0555555556,0,0,0,0,0,1,0.0,0,0
215,363,1,37,200,477,352,477,352,37,200,-37,6,0.00006289308176100630,85,9,9.4444444444,0,0,0,0,0,0,0.0,0,0
211,360,1,90,90,326,1184,361,352,72,-632,-72,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
55,352,0,0,0,0,0,52,1496,96,1623,-96,31,0.00000000000000000000,1350,58,23.275862069,0,0,0,0,0,1,0.0,0,0
109,22,1,21,17,520,1513,150,624,-330,-801,-330,1,0.00011312217194570100,0,0,0,0,0,0,0,0,0,0.0,0,0
75,315,0,380,800,217,11468,480,481,286,-10766,-286,25,0.00014400921658986200,310,42,7.380952381,0,0,0,0,0,1,0.0,0,0
61,19,1,29,51,567,1108,399,473,-132,-612,-132,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
97,399,0,0,0,0,0,78,606,122,741,-122,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
137,377,0,0,0,0,0,345,1105,397,1232,-397,2,0.00000000000000000000,4,2,2,0,0,0,0,0,0,0.0,0,0
137,256,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
60,63,1,29,41,567,984,180,1287,-351,445,-351,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
37,1296,0,0,0,0,0,83,790,124,892,-124,47,0.00000000000000000000,1241,91,13.6373626374,0,1,0,1,0,1,0.0,0,0
64,139,1,29,42,567,821,227,481,-317,-119,-119,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
40,1307,0,295,1402,0,0,83,1127,124,1184,-124,42,0.00000000000000000000,705,80,8.8125,0,1,0,1,0,1,0.0,0,0
137,292,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
137,550,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
14,3,1,360,770,299,352,477,352,215,200,-200,3,0.00001303044781305650,204,4,51,0,0,0,0,0,1,0.0,0,0
12,4,1,18,18,745,956,429,347,-285,-399,-285,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
137,206,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
37,600,0,0,0,0,0,83,790,124,892,-124,45,0.00000000000000000000,1011,87,11.6206896552,0,1,0,1,0,1,0.0,0,0
93,2,0,507,440,0,0,0,333,85,459,-85,89,0.00000000000000000000,1140,104,10.9615384615,0,1,0,0,0,0,0.0,0,0
44,112,0,525,499,0,0,349,30,372,246,-246,48,0.00000000000000000000,1985,90,22.0555555556,0,0,0,0,0,1,0.0,0,0
187,669,0,500,852,0,0,510,322,541,522,-522,199,0.00000000000000000000,6467,357,18.1148459384,0,0,0,0,0,1,0.0,0,0
40,1326,1,41,57,83,1127,83,1127,41,57,-41,1,0.00021137180300148000,39,3,13,0,0,0,0,0,0,0.0,0,0
67,402,0,390,1002,217,11864,296,481,102,-11162,-102,2,0.00000919819347480155,0,0,0,0,0,0,0,0,1,0.0,0,0
39,1349,1,41,84,83,1027,83,1027,41,84,-41,1,0.00014343086632243300,41,3,13.6666666667,0,0,0,0,0,0,0.0,0,0
64,147,1,29,49,567,1158,227,481,-317,-456,-317,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
21,0,1,18,18,745,868,708,347,-6,-311,-6,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
36,1534,1,31,311,441,629,83,702,-317,146,-146,1,0.00000729123374966278,19,3,6.3333333333,0,0,0,0,0,0,0.0,0,0
1,9,1,9,9,637,852,1,413,-597,-378,-378,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
1,48,0,922,318,68,-320,0,0,0,433,0,12,0.00055493895671476100,224,25,8.96,0,0,0,0,0,0,0.0,0,0
137,151,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
34,336,0,0,0,0,0,83,461,124,517,-124,1,0.00000000000000000000,65,3,21.6666666667,0,0,0,0,0,0,0.0,0,0
35,1577,0,0,0,0,0,83,533,124,686,-124,2,0.00000000000000000000,151,4,37.75,0,0,0,0,0,0,0.0,0,0
14,604,0,471,999,0,0,491,347,522,557,-522,154,0.00000000000000000000,104,104,1,0,0,0,0,0,1,0.0,0,0
71,308,0,380,800,217,10862,388,481,194,-10160,-194,26,0.00014976958525345600,321,44,7.2954545455,0,0,0,0,0,1,0.0,0,0
137,416,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,5,1,5,0,0,0,0,0,0,0.0,0,0
82,233,1,25,300,1318,642,195,106,-1091,-330,-330,0,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
189,1027,1,31,200,542,322,573,322,62,200,-62,6,0.00005535055350553510,174,10,17.4,0,0,0,0,0,0,0.0,0,0
186,509,0,57,84,0,0,479,322,510,522,-510,3,0.00000000000000000000,151,7,21.5714285714,0,0,0,1,0,0,0.0,0,0
197,206,0,12,12,125,788,66,913,1,223,-1,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
111,3,0,364,1306,200,299,150,787,-10,580,-10,3,0.00001148545176110260,5,5,1,0,0,0,0,0,1,0.0,0,0
39,1478,1,31,314,261,620,83,1027,-137,491,-137,1,0.00001220196695707350,20,3,6.6666666667,0,0,0,0,0,0,0.0,0,0
114,198,0,391,617,0,0,150,1037,190,1158,-190,112,0.00000000000000000000,181,106,1.7075471698,0,1,0,1,0,1,0.0,0,0
183,177,1,90,160,1043,322,386,322,-626,200,-200,7,0.00004194630872483220,212,11,19.2727272727,0,0,0,0,0,1,0.0,0,0
197,406,0,288,1240,0,0,66,913,126,1011,-126,66,0.00000000000000000000,122,80,1.525,0,0,0,0,0,0,0.0,0,0
66,6,1,29,29,567,502,273,481,-271,200,-200,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
31,111,1,40,76,0,1140,0,1140,40,76,-40,67,0.00000000000000000000,33,33,1,0,0,0,0,0,0,0.0,0,0
14,420,0,499,999,0,0,491,347,522,557,-522,205,0.00000000000000000000,143,143,1,0,0,0,0,0,1,0.0,0,0
16,48,0,1212,0,207,780,158,561,-18,-1,-1,25,0.00000000000000000000,11,9,1.2222222222,0,0,0,1,0,0,0.0,0,0
0,7,1,1256,220,97,661,37,462,-20,-140,-20,32,0.00149953139643861000,18,11,1.6363636364,0,0,0,1,0,0,0.0,0,0
21,0,1,24,483,19,1437,19,1848,24,471,-24,10,0.00108968072354800000,9,9,1,0,0,0,0,0,0,0.0,0,0
189,1077,1,0,852,199,522,573,322,405,0,0,97,0.00057210937315686400,4009,187,21.4385026738,0,0,0,0,0,1,0.0,0,0
137,325,0,0,0,0,0,345,1105,397,1232,-397,2,0.00000000000000000000,4,2,2,0,0,0,0,0,0,0.0,0,0
80,75,1,18,18,1405,784,131,106,-1242,-472,-472,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
37,0,0,65,666,0,0,178,30,201,246,-201,7,0.00000000000000000000,66,9,7.3333333333,0,0,0,0,0,0,0.0,0,0
137,20,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,5,1,5,0,0,0,0,0,0,1.0,0,0
73,1151,0,366,727,217,702,434,481,240,0,0,54,0.00034229425896462300,2913,100,29.13,0,1,0,0,0,1,0.0,0,0
22,1176,1,31,210,553,347,739,347,217,210,-210,4,0.00003444415740979940,14,7,2,0,0,0,0,0,0,0.0,0,0
42,160,0,525,499,0,0,303,30,326,246,-246,39,0.00000000000000000000,1705,73,23.3561643836,0,0,0,0,0,1,0.0,0,0
137,621,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
198,604,1,60,98,66,1011,66,1011,60,98,-60,1,0.00015460729746444000,39,3,13,0,0,0,0,0,0,0.0,0,0
1,9,0,922,318,68,-320,0,0,0,433,0,46,0.00212726600073992000,550,63,8.7301587302,0,0,0,0,0,0,0.0,0,0
34,1348,1,38,104,83,907,83,461,41,-390,-41,1,0.00011584800741427200,41,3,13.6666666667,0,0,0,0,0,0,0.0,0,0
113,306,0,376,617,0,0,150,967,190,1038,-190,114,0.00000000000000000000,184,112,1.6428571429,0,1,0,1,0,1,0.0,0,0
75,1144,0,366,727,217,702,480,481,286,0,0,47,0.00029792278095069100,2605,86,30.2906976744,0,1,0,0,0,1,0.0,0,0
67,1108,0,366,727,217,702,296,481,102,0,0,69,0.00043737599756590700,3888,131,29.679389313,0,1,0,0,0,1,0.0,0,0
186,306,1,22,22,659,1034,479,322,-149,-512,-149,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
69,17,1,29,49,567,936,342,481,-202,-234,-202,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
95,20,0,368,622,354,-924,78,306,-232,1406,-232,22,0.00009991461841698910,485,39,12.4358974359,0,1,0,0,0,1,0.0,0,0
15,13,1,2110,1905,0,0,111,457,148,541,-148,884,0.00000000000000000000,7114,1290,5.5147286822,1,1,1,0,0,1,0.0,0,0
164,832,0,0,0,0,0,106,548,142,607,-142,1,0.00000000000000000000,0,0,0,0,0,0,0,0,1,0.0,0,0
35,600,0,658,1402,0,0,83,533,124,686,-124,51,0.00000000000000000000,1085,99,10.9595959596,0,1,0,1,0,1,0.0,0,0
69,415,0,400,1002,217,11460,342,481,148,-10758,-148,2,0.00000919819347480155,0,0,0,0,0,0,0,0,1,0.0,0,0
174,226,1,90,160,1043,486,0,1135,-1010,711,-711,7,0.00004194630872483220,212,11,19.2727272727,0,0,0,0,0,1,0.0,0,0
67,899,0,380,800,217,15670,296,481,102,-14968,-102,25,0.00014400921658986200,310,42,7.380952381,0,0,0,0,0,1,0.0,0,0
71,1135,0,366,727,217,702,388,481,194,0,0,47,0.00029792278095069100,2117,85,24.9058823529,0,1,0,0,0,1,0.0,0,0
95,16,0,0,0,0,0,78,306,122,482,-122,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
75,29,1,400,43038,217,454,480,481,286,248,-248,422,0.00004518566059829670,4712,641,7.3510140406,0,0,0,0,0,1,0.0,0,0
73,1157,0,366,1,217,702,434,481,240,0,0,107,0.49308755760368700000,7819,212,36.8820754717,0,1,0,0,0,0,0.0,0,0
5,0,1,9,9,637,852,1,1283,-597,516,-516,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
45,184,0,525,499,0,0,372,30,395,246,-246,43,0.00000000000000000000,1496,76,19.6842105263,0,0,0,0,0,1,0.0,0,0
9,377,1,37,200,332,352,332,352,37,200,-37,6,0.00009036144578313250,153,9,17,0,0,0,0,0,0,0.0,0,0
15,344,1,0,955,299,352,506,352,244,200,-200,1253,0.00438809994921991000,7079,2226,3.1801437556,0,1,0,0,0,1,0.0,1,0
37,1343,1,38,161,83,284,83,790,41,608,-41,1,0.00007483349547257350,41,3,13.6666666667,0,0,0,0,0,0,0.0,0,0
76,1113,0,366,727,217,702,503,481,309,0,0,47,0.00029792278095069100,2117,85,24.9058823529,0,1,0,0,0,1,0.0,0,0
193,12,1,60,92,66,723,66,527,60,-98,-60,1,0.00016469038208168600,60,4,15,0,0,0,0,0,0,0.0,0,0
176,174,1,90,160,1043,486,0,1462,-1010,1066,-1010,7,0.00004194630872483220,212,11,19.2727272727,0,0,0,0,0,1,0.0,0,0
9,43,1,31,210,708,347,336,347,-341,210,-210,6,0.00004035512510088780,18,11,1.6363636364,0,0,0,0,0,0,0.0,0,0
9,375,1,90,90,536,1184,332,352,-167,-632,-167,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
40,1176,0,395,1402,0,0,83,1127,124,1184,-124,244,0.00000000000000000000,6748,459,14.7015250545,0,1,0,1,0,1,0.0,0,0
10,152,0,360,755,0,0,361,352,398,552,-398,112,0.00000000000000000000,625,202,3.0940594059,0,1,0,0,0,1,0.0,1,0
137,627,0,0,0,0,0,345,1105,397,1232,-397,2,0.00000000000000000000,4,2,2,0,0,0,0,0,0,0.0,0,0
34,1414,0,0,0,0,0,83,461,124,517,-124,6,0.00000000000000000000,125,10,12.5,0,0,0,0,0,1,0.0,0,0
87,79,1,18,18,1405,806,387,106,-986,-494,-494,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
188,0,0,500,1905,0,0,542,322,573,522,-522,9,0.00000000000000000000,679,17,39.9411764706,0,0,0,0,0,1,0.0,0,0
20,1189,1,35,83,361,1369,677,347,347,-812,-347,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
36,1393,0,0,0,0,0,83,702,124,775,-124,6,0.00000000000000000000,127,10,12.7,0,0,0,0,0,1,0.0,0,0
36,1422,0,0,0,0,0,83,702,124,775,-124,6,0.00000000000000000000,125,10,12.5,0,0,0,0,0,1,0.0,0,0
31,110,1,40,89,0,1304,0,1140,40,-88,-40,15,0.00000000000000000000,7,7,1,0,0,0,0,0,0,0.0,0,0
199,306,1,12,12,523,788,66,1109,-397,385,-385,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
19,11,0,466,1210,305,347,646,347,372,210,-210,3,0.00000812897981303346,6,6,1,0,0,0,0,0,1,0.0,0,0
76,1108,0,366,727,217,702,503,481,309,0,0,49,0.00031060034609752800,2472,90,27.4666666667,0,1,0,0,0,1,0.0,0,0
35,1570,0,0,0,0,0,83,533,124,686,-124,2,0.00000000000000000000,148,4,37,0,0,0,0,0,0,0.0,0,0
198,384,0,288,1240,0,0,66,1011,126,1109,-126,66,0.00000000000000000000,122,80,1.525,0,0,0,0,0,0,0.0,0,0
34,1388,0,0,0,0,0,83,461,124,517,-124,21,0.00000000000000000000,1058,37,28.5945945946,0,1,0,0,0,0,0.0,0,0
43,184,0,525,499,0,0,326,30,349,246,-246,43,0.00000000000000000000,1496,76,19.6842105263,0,0,0,0,0,1,0.0,0,0
19,168,0,360,755,0,0,622,352,659,552,-552,129,0.00000000000000000000,698,236,2.9576271186,0,1,0,0,0,1,0.0,1,0
33,38,0,0,0,0,0,83,284,124,445,-124,1,0.00000000000000000000,63,3,21,0,0,0,0,0,0,0.0,0,0
195,185,1,796,858,157,333,66,723,-31,482,-31,87,0.00064585096432230200,4402,145,30.3586206897,0,1,0,0,0,1,0.0,0,0
54,208,0,0,0,0,0,589,30,612,246,-246,33,0.00000000000000000000,1455,61,23.8524590164,0,0,0,0,0,1,0.0,0,0
49,208,0,525,499,0,0,464,30,487,246,-246,33,0.00000000000000000000,1455,61,23.8524590164,0,0,0,0,0,1,0.0,0,0
197,87,0,12,12,921,724,66,913,-795,287,-287,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
87,2,1,84,300,1313,642,387,106,-894,-330,-330,3,0.00000761614623000762,25,6,4.1666666667,0,0,0,0,0,0,0.0,0,0
35,1536,1,91,311,137,958,83,533,-13,-272,-13,6,0.00014082193066866900,202,13,15.5384615385,0,1,0,1,0,0,0.0,0,0
11,550,0,465,999,0,0,398,347,429,557,-429,165,0.00000000000000000000,118,118,1,0,0,0,0,0,1,0.0,0,0
122,13,1,1939,1905,0,0,96,747,142,871,-142,654,0.00000000000000000000,7711,1035,7.4502415459,1,1,1,1,0,1,0.0,0,0
33,34,0,0,0,0,0,83,284,124,445,-124,1,0.00000000000000000000,63,3,21,0,0,0,0,0,0,0.0,0,0
86,181,1,25,300,1318,642,355,106,-931,-330,-330,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
14,272,0,360,755,0,0,477,352,514,552,-514,116,0.00000000000000000000,633,210,3.0142857143,0,1,0,0,0,1,0.0,1,0
48,136,0,525,499,0,0,441,30,464,246,-246,46,0.00000000000000000000,2039,87,23.4367816092,0,0,0,0,0,1,0.0,0,0
1,45,0,922,318,68,-320,0,0,0,433,0,16,0.00073991860895301500,302,33,9.1515151515,0,0,0,0,0,0,0.0,0,0
206,66,1,39,111,1,1014,1,1283,39,354,-39,12,0.10810810810810800000,5,5,1,0,0,0,1,0,0,0.0,0,0
13,3,1,360,770,299,352,448,352,186,200,-186,3,0.00001303044781305650,204,4,51,0,0,0,0,0,1,0.0,0,0
17,1165,1,31,210,708,347,584,347,-93,210,-93,6,0.00004035512510088780,18,11,1.6363636364,0,0,0,0,0,0,0.0,0,0
19,345,1,360,200,299,352,622,352,360,200,-200,84,0.00140468227424749000,1376,108,12.7407407407,0,0,0,0,0,0,0.0,0,0
137,564,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,5,1,5,0,0,0,0,0,0,0.0,0,0
197,178,0,100,1226,1684,333,66,913,-1558,678,-678,1,0.00000048435907669535,38,2,19,0,0,0,0,0,1,0.0,0,0
176,113,0,500,1905,0,0,0,1462,33,1552,-33,13,0.00000000000000000000,364,16,22.75,0,0,0,0,0,1,0.0,0,0
36,1576,0,0,0,0,0,83,702,124,775,-124,2,0.00000000000000000000,150,4,37.5,0,0,0,0,0,0,0.0,0,0
0,29,1,13,13,444,1023,32,1334,-376,429,-376,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
34,1588,0,0,0,0,0,83,461,124,517,-124,2,0.00000000000000000000,150,4,37.5,0,0,0,0,0,0,0.0,0,0
33,195,1,400,329,137,629,83,284,-13,-184,-13,27,0.00059902824307234900,562,56,10.0357142857,0,1,0,1,0,0,0.0,0,0
15,1127,1,35,83,361,1369,522,347,192,-812,-192,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
34,1398,0,0,0,0,0,83,461,124,517,-124,6,0.00000000000000000000,124,10,12.4,0,0,0,0,0,1,0.0,0,0
12,0,1,13,79,1775,1421,135,880,-1605,-436,-436,0,0.00000000000000000000,3,1,3,0,0,0,0,0,0,1.0,0,0
113,395,0,359,1306,200,299,150,967,-10,739,-10,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
39,96,0,0,0,0,0,83,1027,124,1111,-124,1,0.00000000000000000000,63,3,21,0,0,0,0,0,0,0.0,0,0
69,471,1,380,1002,217,454,342,481,148,248,-148,423,0.00194541791992053000,4712,641,7.3510140406,0,0,0,0,0,1,0.0,0,0
39,1395,0,0,0,0,0,83,1027,124,1111,-124,6,0.00000000000000000000,127,10,12.7,0,0,0,0,0,1,0.0,0,0
194,433,1,60,98,66,815,66,625,60,-92,-60,1,0.00015460729746444000,39,3,13,0,0,0,0,0,0,0.0,0,0
55,521,1,26,120,71,16,52,1496,25,1607,-25,3,0.00035211267605633800,1,1,1,0,0,0,0,0,0,0.0,0,0
